pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,slot_sequence,item_weight,total_item_weight,item_pod_inventory_level,item_warehouse_inventory_level
225,0,8,0,367,0,0,0,210,210,99999,0,0,2258,0.092,19.32,0.6,0.6
225,0,9,0,130,0,0,0,24,24,99999,0,0,2259,0.615,14.76,0.5,0.5
226,0,0,0,188,0,0,0,12,12,99999,0,0,2260,1.147,13.764,0.5,0.5
226,0,1,0,72,0,0,0,120,120,99999,0,0,2261,0.62,74.4,0.5,0.5
226,0,2,0,75,0,0,0,12,12,99999,0,0,2262,1.138,13.656,0.5,0.5
226,0,3,0,104,0,0,0,360,360,99999,0,0,2263,0.28,100.8,0.5,0.5
226,0,4,0,35,0,0,0,192,192,99999,0,0,2264,0.361,69.312,0.4,0.4
226,0,5,0,41,0,0,0,80,80,99999,0,0,2265,0.152,12.16,0.4,0.4
226,0,6,0,284,0,0,0,96,96,99999,0,0,2266,0.66,63.36,0.6,0.6
226,0,7,0,5,0,0,0,192,192,99999,0,0,2267,0.417,80.064,0.4,0.4
226,0,8,0,173,0,0,0,96,96,99999,0,0,2268,0.645,61.92,0.5,0.5
226,0,9,0,47,0,0,0,30,30,99999,0,0,2269,0.365,10.95,0.4,0.4
227,0,0,0,314,0,0,0,77,77,99999,0,0,2270,1.0,77.0,0.6,0.6
227,0,1,0,92,0,0,0,30,30,99999,0,0,2271,0.348,10.44,0.5,0.5
227,0,2,0,135,0,0,0,96,96,99999,0,0,2272,0.716,68.736,0.5,0.5
227,0,3,0,157,0,0,0,12,12,99999,0,0,2273,0.227,2.724,0.5,0.5
227,0,4,0,197,0,0,0,432,432,99999,0,0,2274,0.164,70.848,0.5,0.5
227,0,5,0,9,0,0,0,180,180,99999,0,0,2275,0.1,18.0,0.4,0.4
227,0,6,0,182,0,0,0,12,12,99999,0,0,2276,0.408,4.896,0.5,0.5
227,0,7,0,255,0,0,0,24,24,99999,0,0,2277,0.49,11.76,0.6,0.6
227,0,8,0,413,0,0,0,288,288,99999,0,0,2278,0.362,104.256,0.6,0.6
227,0,9,0,229,0,0,0,48,48,99999,0,0,2279,0.291,13.968,0.6,0.6
228,0,0,0,190,0,0,0,8,8,99999,0,0,2280,0.565,4.52,0.5,0.5
228,0,1,0,120,0,0,0,240,240,99999,0,0,2281,0.3,72.0,0.5,0.5
228,0,2,0,284,0,0,0,96,96,99999,0,0,2282,0.66,63.36,0.6,0.6
228,0,3,0,135,0,0,0,96,96,99999,0,0,2283,0.716,68.736,0.5,0.5
228,0,4,0,110,0,0,0,280,280,99999,0,0,2284,0.075,21.0,0.5,0.5
228,0,5,0,11,0,0,0,264,264,99999,0,0,2285,0.282,74.448,0.4,0.4
228,0,6,0,31,0,0,0,72,72,99999,0,0,2286,0.125,9.0,0.4,0.4
228,0,7,0,19,0,0,0,12,12,99999,0,0,2287,0.28,3.36,0.4,0.4
228,0,8,0,32,0,0,0,96,96,99999,0,0,2288,0.125,12.0,0.4,0.4
228,0,9,0,429,0,0,0,72,72,99999,0,0,2289,1.008,72.576,0.6,0.6
229,0,0,0,170,0,0,0,60,60,99999,0,0,2290,0.59,35.4,0.5,0.5
229,0,1,0,224,0,0,0,432,432,99999,0,0,2291,0.219,94.608,0.6,0.6
229,0,2,0,396,0,0,0,12,12,99999,0,0,2292,0.33,3.96,0.6,0.6
229,0,3,0,107,0,0,0,36,36,99999,0,0,2293,0.304,10.944,0.5,0.5
229,0,4,0,236,0,0,0,210,210,99999,0,0,2294,0.103,21.63,0.6,0.6
229,0,5,0,402,0,0,0,77,77,99999,0,0,2295,0.2,15.4,0.6,0.6
229,0,6,0,148,0,0,0,360,360,99999,0,0,2296,0.275,99.0,0.5,0.5
229,0,7,0,394,0,0,0,90,90,99999,0,0,2297,0.28,25.2,0.6,0.6
229,0,8,0,179,0,0,0,24,24,99999,0,0,2298,0.324,7.776,0.5,0.5
229,0,9,0,98,0,0,0,60,60,99999,0,0,2299,0.225,13.5,0.5,0.5
230,0,0,0,72,0,0,0,120,120,99999,0,0,2300,0.62,74.4,0.5,0.5
230,0,1,0,170,0,0,0,60,60,99999,0,0,2301,0.59,35.4,0.5,0.5
230,0,2,0,379,0,0,0,24,24,99999,0,0,2302,0.491,11.784,0.6,0.6
230,0,3,0,144,0,0,0,360,360,99999,0,0,2303,0.275,99.0,0.5,0.5
230,0,4,0,86,0,0,0,80,80,99999,0,0,2304,0.179,14.32,0.5,0.5
230,0,5,0,26,0,0,0,360,360,99999,0,0,2305,0.274,98.64,0.4,0.4
230,0,6,0,267,0,0,0,528,528,99999,0,0,2306,0.183,96.624,0.6,0.6
230,0,7,0,140,0,0,0,10,10,99999,0,0,2307,6.27,62.7,0.5,0.5
230,0,8,0,291,0,0,0,24,24,99999,0,0,2308,0.269,6.456,0.6,0.6
230,0,9,0,30,0,0,0,24,24,99999,0,0,2309,0.387,9.288,0.4,0.4
231,0,0,0,146,0,0,0,24,24,99999,0,0,2310,0.561,13.464,0.5,0.5
231,0,1,0,204,0,0,0,50,50,99999,0,0,2311,0.238,11.9,0.6,0.6
231,0,2,0,4,0,0,0,6,6,99999,0,0,2312,0.425,2.55,0.4,0.4
231,0,3,0,163,0,0,0,96,96,99999,0,0,2313,0.657,63.072,0.5,0.5
231,0,4,0,103,0,0,0,168,168,99999,0,0,2314,0.125,21.0,0.5,0.5
231,0,5,0,353,0,0,0,720,720,99999,0,0,2315,0.142,102.24,0.6,0.6
231,0,6,0,122,0,0,0,48,48,99999,0,0,2316,0.208,9.984,0.5,0.5
231,0,7,0,32,0,0,0,96,96,99999,0,0,2317,0.125,12.0,0.4,0.4
231,0,8,0,171,0,0,0,24,24,99999,0,0,2318,0.4,9.6,0.5,0.5
231,0,9,0,265,0,0,0,30,30,99999,0,0,2319,0.468,14.04,0.6,0.6
232,0,0,0,247,0,0,0,30,30,99999,0,0,2320,1.992,59.76,0.6,0.6
232,0,1,0,54,0,0,0,336,336,99999,0,0,2321,0.274,92.064,0.5,0.5
232,0,2,0,143,0,0,0,48,48,99999,0,0,2322,0.25,12.0,0.5,0.5
232,0,3,0,39,0,0,0,360,360,99999,0,0,2323,0.276,99.36,0.4,0.4
232,0,4,0,85,0,0,0,24,24,99999,0,0,2324,0.392,9.408,0.5,0.5
232,0,5,0,8,0,0,0,40,40,99999,0,0,2325,0.381,15.24,0.4,0.4
232,0,6,0,312,0,0,0,24,24,99999,0,0,2326,2.223,53.352,0.6,0.6
232,0,7,0,361,0,0,0,312,312,99999,0,0,2327,0.328,102.336,0.6,0.6
232,0,8,0,28,0,0,0,12,12,99999,0,0,2328,0.387,4.644,0.4,0.4
232,0,9,0,62,0,0,0,60,60,99999,0,0,2329,0.15,9.0,0.5,0.5
233,0,0,0,140,0,0,0,10,10,99999,0,0,2330,6.27,62.7,0.5,0.5
233,0,1,0,41,0,0,0,80,80,99999,0,0,2331,0.152,12.16,0.4,0.4
233,0,2,0,52,0,0,0,48,48,99999,0,0,2332,0.102,4.896,0.5,0.5
233,0,3,0,68,0,0,0,320,320,99999,0,0,2333,0.052,16.64,0.5,0.5
233,0,4,0,474,0,0,0,48,48,99999,0,0,2334,0.299,14.352,0.6,0.6
233,0,5,0,219,0,0,0,24,24,99999,0,0,2335,0.192,4.608,0.6,0.6
233,0,6,0,20,0,0,0,216,216,99999,0,0,2336,0.386,83.376,0.4,0.4
233,0,7,0,65,0,0,0,24,24,99999,0,0,2337,0.49,11.76,0.5,0.5
233,0,8,0,55,0,0,0,72,72,99999,0,0,2338,0.15,10.8,0.5,0.5
233,0,9,0,109,0,0,0,264,264,99999,0,0,2339,0.283,74.712,0.5,0.5
234,0,0,0,34,0,0,0,336,336,99999,0,0,2340,0.233,78.288,0.4,0.4
234,0,1,0,346,0,0,0,36,36,99999,0,0,2341,1.362,49.032,0.6,0.6
234,0,2,0,187,0,0,0,12,12,99999,0,0,2342,0.463,5.556,0.5,0.5
234,0,3,0,115,0,0,0,192,192,99999,0,0,2343,0.389,74.688,0.5,0.5
234,0,4,0,390,0,0,0,24,24,99999,0,0,2344,0.221,5.304,0.6,0.6
234,0,5,0,183,0,0,0,288,288,99999,0,0,2345,0.241,69.408,0.5,0.5
234,0,6,0,20,0,0,0,216,216,99999,0,0,2346,0.386,83.376,0.4,0.4
234,0,7,0,55,0,0,0,72,72,99999,0,0,2347,0.15,10.8,0.5,0.5
234,0,8,0,304,0,0,0,90,90,99999,0,0,2348,0.28,25.2,0.6,0.6
234,0,9,0,44,0,0,0,120,120,99999,0,0,2349,0.62,74.4,0.4,0.4
235,0,0,0,286,0,0,0,264,264,99999,0,0,2350,0.273,72.072,0.6,0.6
235,0,1,0,132,0,0,0,264,264,99999,0,0,2351,0.3,79.2,0.5,0.5
235,0,2,0,23,0,0,0,210,210,99999,0,0,2352,0.11,23.1,0.4,0.4
235,0,3,0,4,0,0,0,6,6,99999,0,0,2353,0.425,2.55,0.4,0.4
235,0,4,0,145,0,0,0,24,24,99999,0,0,2354,0.288,6.912,0.5,0.5
235,0,5,0,69,0,0,0,48,48,99999,0,0,2355,0.176,8.448,0.5,0.5
235,0,6,0,393,0,0,0,36,36,99999,0,0,2356,0.169,6.084,0.6,0.6
235,0,7,0,472,0,0,0,77,77,99999,0,0,2357,0.2,15.4,0.6,0.6
235,0,8,0,489,0,0,0,30,30,99999,0,0,2358,0.533,15.99,0.6,0.6
235,0,9,0,155,0,0,0,54,54,99999,0,0,2359,0.286,15.444,0.5,0.5
236,0,0,0,448,0,0,0,77,77,99999,0,0,2360,0.2,15.4,0.6,0.6
236,0,1,0,316,0,0,0,32,32,99999,0,0,2361,0.468,14.976,0.6,0.6
236,0,2,0,82,0,0,0,168,168,99999,0,0,2362,0.446,74.928,0.5,0.5
236,0,3,0,95,0,0,0,240,240,99999,0,0,2363,0.409,98.16,0.5,0.5
236,0,4,0,340,0,0,0,12,12,99999,0,0,2364,0.283,3.396,0.6,0.6
236,0,5,0,37,0,0,0,384,384,99999,0,0,2365,0.277,106.368,0.4,0.4
236,0,6,0,397,0,0,0,36,36,99999,0,0,2366,0.273,9.828,0.6,0.6
236,0,7,0,12,0,0,0,8,8,99999,0,0,2367,0.306,2.448,0.4,0.4
236,0,8,0,453,0,0,0,180,180,99999,0,0,2368,0.133,23.94,0.6,0.6
236,0,9,0,20,0,0,0,216,216,99999,0,0,2369,0.386,83.376,0.4,0.4
237,0,0,0,433,0,0,0,48,48,99999,0,0,2370,1.356,65.088,0.6,0.6
237,0,1,0,174,0,0,0,90,90,99999,0,0,2371,0.13,11.7,0.5,0.5
237,0,2,0,337,0,0,0,240,240,99999,0,0,2372,0.336,80.64,0.6,0.6
237,0,3,0,38,0,0,0,384,384,99999,0,0,2373,0.275,105.6,0.4,0.4
237,0,4,0,44,0,0,0,120,120,99999,0,0,2374,0.62,74.4,0.4,0.4
237,0,5,0,37,0,0,0,384,384,99999,0,0,2375,0.277,106.368,0.4,0.4
237,0,6,0,131,0,0,0,54,54,99999,0,0,2376,0.287,15.498,0.5,0.5
237,0,7,0,318,0,0,0,36,36,99999,0,0,2377,0.194,6.984,0.6,0.6
237,0,8,0,359,0,0,0,96,96,99999,0,0,2378,0.608,58.368,0.6,0.6
237,0,9,0,103,0,0,0,168,168,99999,0,0,2379,0.125,21.0,0.5,0.5
238,0,0,0,427,0,0,0,27,27,99999,0,0,2380,2.0,54.0,0.6,0.6
238,0,1,0,106,0,0,0,24,24,99999,0,0,2381,0.49,11.76,0.5,0.5
238,0,2,0,243,0,0,0,36,36,99999,0,0,2382,0.517,18.612,0.6,0.6
238,0,3,0,45,0,0,0,72,72,99999,0,0,2383,0.125,9.0,0.4,0.4
238,0,4,0,138,0,0,0,36,36,99999,0,0,2384,0.39,14.04,0.5,0.5
238,0,5,0,345,0,0,0,24,24,99999,0,0,2385,2.333,55.992,0.6,0.6
238,0,6,0,417,0,0,0,36,36,99999,0,0,2386,0.391,14.076,0.6,0.6
238,0,7,0,416,0,0,0,20,20,99999,0,0,2387,0.562,11.24,0.6,0.6
238,0,8,0,430,0,0,0,12,12,99999,0,0,2388,1.043,12.516,0.6,0.6
238,0,9,0,212,0,0,0,192,192,99999,0,0,2389,0.37,71.04,0.6,0.6
239,0,0,0,59,0,0,0,36,36,99999,0,0,2390,0.363,13.068,0.5,0.5
239,0,1,0,93,0,0,0,30,30,99999,0,0,2391,0.281,8.43,0.5,0.5
239,0,2,0,140,0,0,0,10,10,99999,0,0,2392,6.27,62.7,0.5,0.5
239,0,3,0,407,0,0,0,288,288,99999,0,0,2393,0.07,20.16,0.6,0.6
239,0,4,0,191,0,0,0,264,264,99999,0,0,2394,0.283,74.712,0.5,0.5
239,0,5,0,467,0,0,0,336,336,99999,0,0,2395,0.246,82.656,0.6,0.6
239,0,6,0,182,0,0,0,12,12,99999,0,0,2396,0.408,4.896,0.5,0.5
239,0,7,0,475,0,0,0,60,60,99999,0,0,2397,0.871,52.26,0.6,0.6
239,0,8,0,265,0,0,0,30,30,99999,0,0,2398,0.468,14.04,0.6,0.6
239,0,9,0,373,0,0,0,24,24,99999,0,0,2399,1.0,24.0,0.6,0.6
240,0,0,0,497,0,0,0,30,30,99999,0,0,2400,0.379,11.37,0.6,0.6
240,0,1,0,82,0,0,0,168,168,99999,0,0,2401,0.446,74.928,0.5,0.5
240,0,2,0,18,0,0,0,30,30,99999,0,0,2402,0.333,9.99,0.4,0.4
240,0,3,0,253,0,0,0,96,96,99999,0,0,2403,0.635,60.96,0.6,0.6
240,0,4,0,322,0,0,0,97,97,99999,0,0,2404,0.2,19.4,0.6,0.6
240,0,5,0,197,0,0,0,432,432,99999,0,0,2405,0.164,70.848,0.5,0.5
240,0,6,0,420,0,0,0,40,40,99999,0,0,2406,0.16,6.4,0.6,0.6
240,0,7,0,319,0,0,0,48,48,99999,0,0,2407,0.397,19.056,0.6,0.6
240,0,8,0,404,0,0,0,60,60,99999,0,0,2408,0.408,24.48,0.6,0.6
240,0,9,0,27,0,0,0,336,336,99999,0,0,2409,0.267,89.712,0.4,0.4
241,0,0,0,379,0,0,0,24,24,99999,0,0,2410,0.491,11.784,0.6,0.6
241,0,1,0,305,0,0,0,72,72,99999,0,0,2411,0.181,13.032,0.6,0.6
241,0,2,0,128,0,0,0,8,8,99999,0,0,2412,1.0,8.0,0.5,0.5
241,0,3,0,63,0,0,0,70,70,99999,0,0,2413,0.181,12.67,0.5,0.5
241,0,4,0,436,0,0,0,32,32,99999,0,0,2414,2.162,69.184,0.6,0.6
241,0,5,0,235,0,0,0,30,30,99999,0,0,2415,0.23,6.9,0.6,0.6
241,0,6,0,264,0,0,0,96,96,99999,0,0,2416,0.595,57.12,0.6,0.6
241,0,7,0,133,0,0,0,14,14,99999,0,0,2417,0.439,6.146,0.5,0.5
241,0,8,0,72,0,0,0,120,120,99999,0,0,2418,0.62,74.4,0.5,0.5
241,0,9,0,140,0,0,0,10,10,99999,0,0,2419,6.27,62.7,0.5,0.5
242,0,0,0,373,0,0,0,24,24,99999,0,0,2420,1.0,24.0,0.6,0.6
242,0,1,0,67,0,0,0,12,12,99999,0,0,2421,0.328,3.936,0.5,0.5
242,0,2,0,166,0,0,0,36,36,99999,0,0,2422,0.268,9.648,0.5,0.5
242,0,3,0,23,0,0,0,210,210,99999,0,0,2423,0.11,23.1,0.4,0.4
242,0,4,0,251,0,0,0,408,408,99999,0,0,2424,0.159,64.872,0.6,0.6
242,0,5,0,348,0,0,0,192,192,99999,0,0,2425,0.397,76.224,0.6,0.6
242,0,6,0,164,0,0,0,384,384,99999,0,0,2426,0.277,106.368,0.5,0.5
242,0,7,0,336,0,0,0,96,96,99999,0,0,2427,0.648,62.208,0.6,0.6
242,0,8,0,191,0,0,0,264,264,99999,0,0,2428,0.283,74.712,0.5,0.5
242,0,9,0,290,0,0,0,312,312,99999,0,0,2429,0.33,102.96,0.6,0.6
243,0,0,0,193,0,0,0,320,320,99999,0,0,2430,0.05,16.0,0.5,0.5
243,0,1,0,184,0,0,0,192,192,99999,0,0,2431,0.358,68.736,0.5,0.5
243,0,2,0,80,0,0,0,32,32,99999,0,0,2432,0.468,14.976,0.5,0.5
243,0,3,0,451,0,0,0,72,72,99999,0,0,2433,0.662,47.664,0.6,0.6
243,0,4,0,14,0,0,0,12,12,99999,0,0,2434,0.41,4.92,0.4,0.4
243,0,5,0,183,0,0,0,288,288,99999,0,0,2435,0.241,69.408,0.5,0.5
243,0,6,0,493,0,0,0,72,72,99999,0,0,2436,0.931,67.032,0.6,0.6
243,0,7,0,125,0,0,0,48,48,99999,0,0,2437,1.25,60.0,0.5,0.5
243,0,8,0,124,0,0,0,12,12,99999,0,0,2438,0.292,3.504,0.5,0.5
243,0,9,0,100,0,0,0,36,36,99999,0,0,2439,0.345,12.42,0.5,0.5
244,0,0,0,24,0,0,0,20,20,99999,0,0,2440,0.441,8.82,0.4,0.4
244,0,1,0,311,0,0,0,36,36,99999,0,0,2441,0.286,10.296,0.6,0.6
244,0,2,0,216,0,0,0,20,20,99999,0,0,2442,1.0,20.0,0.6,0.6
244,0,3,0,99,0,0,0,24,24,99999,0,0,2443,2.228,53.472,0.5,0.5
244,0,4,0,392,0,0,0,360,360,99999,0,0,2444,0.156,56.16,0.6,0.6
244,0,5,0,159,0,0,0,336,336,99999,0,0,2445,0.245,82.32,0.5,0.5
244,0,6,0,1,0,0,0,72,72,99999,0,0,2446,0.125,9.0,0.4,0.4
244,0,7,0,70,0,0,0,24,24,99999,0,0,2447,0.437,10.488,0.5,0.5
244,0,8,0,202,0,0,0,312,312,99999,0,0,2448,0.329,102.648,0.6,0.6
244,0,9,0,433,0,0,0,48,48,99999,0,0,2449,1.356,65.088,0.6,0.6
245,0,0,0,23,0,0,0,210,210,99999,0,0,2450,0.11,23.1,0.4,0.4
245,0,1,0,47,0,0,0,30,30,99999,0,0,2451,0.365,10.95,0.4,0.4
245,0,2,0,165,0,0,0,70,70,99999,0,0,2452,0.173,12.11,0.5,0.5
245,0,3,0,432,0,0,0,16,16,99999,0,0,2453,0.9,14.4,0.6,0.6
245,0,4,0,251,0,0,0,408,408,99999,0,0,2454,0.159,64.872,0.6,0.6
245,0,5,0,341,0,0,0,96,96,99999,0,0,2455,0.665,63.84,0.6,0.6
245,0,6,0,221,0,0,0,20,20,99999,0,0,2456,1.0,20.0,0.6,0.6
245,0,7,0,348,0,0,0,192,192,99999,0,0,2457,0.397,76.224,0.6,0.6
245,0,8,0,314,0,0,0,77,77,99999,0,0,2458,1.0,77.0,0.6,0.6
245,0,9,0,192,0,0,0,360,360,99999,0,0,2459,0.277,99.72,0.5,0.5
246,0,0,0,130,0,0,0,24,24,99999,0,0,2460,0.615,14.76,0.5,0.5
246,0,1,0,160,0,0,0,10,10,99999,0,0,2461,6.195,61.95,0.5,0.5
246,0,2,0,153,0,0,0,42,42,99999,0,0,2462,0.43,18.06,0.5,0.5
246,0,3,0,192,0,0,0,360,360,99999,0,0,2463,0.277,99.72,0.5,0.5
246,0,4,0,28,0,0,0,12,12,99999,0,0,2464,0.387,4.644,0.4,0.4
246,0,5,0,209,0,0,0,210,210,99999,0,0,2465,0.115,24.15,0.6,0.6
246,0,6,0,250,0,0,0,24,24,99999,0,0,2466,2.087,50.088,0.6,0.6
246,0,7,0,307,0,0,0,312,312,99999,0,0,2467,0.275,85.8,0.6,0.6
246,0,8,0,249,0,0,0,12,12,99999,0,0,2468,5.442,65.304,0.6,0.6
246,0,9,0,446,0,0,0,10,10,99999,0,0,2469,6.35,63.5,0.6,0.6
247,0,0,0,157,0,0,0,12,12,99999,0,0,2470,0.227,2.724,0.5,0.5
247,0,1,0,166,0,0,0,36,36,99999,0,0,2471,0.268,9.648,0.5,0.5
247,0,2,0,440,0,0,0,24,24,99999,0,0,2472,0.192,4.608,0.6,0.6
247,0,3,0,6,0,0,0,10,10,99999,0,0,2473,0.34,3.4,0.4,0.4
247,0,4,0,434,0,0,0,72,72,99999,0,0,2474,0.175,12.6,0.6,0.6
247,0,5,0,380,0,0,0,288,288,99999,0,0,2475,0.326,93.888,0.6,0.6
247,0,6,0,98,0,0,0,60,60,99999,0,0,2476,0.225,13.5,0.5,0.5
247,0,7,0,405,0,0,0,77,77,99999,0,0,2477,0.2,15.4,0.6,0.6
247,0,8,0,266,0,0,0,40,40,99999,0,0,2478,0.16,6.4,0.6,0.6
247,0,9,0,159,0,0,0,336,336,99999,0,0,2479,0.245,82.32,0.5,0.5
248,0,0,0,5,0,0,0,192,192,99999,0,0,2480,0.417,80.064,0.4,0.4
248,0,1,0,2,0,0,0,24,24,99999,0,0,2481,0.405,9.72,0.4,0.4
248,0,2,0,120,0,0,0,240,240,99999,0,0,2482,0.3,72.0,0.5,0.5
248,0,3,0,97,0,0,0,10,10,99999,0,0,2483,5.575,55.75,0.5,0.5
248,0,4,0,208,0,0,0,48,48,99999,0,0,2484,0.208,9.984,0.6,0.6
248,0,5,0,139,0,0,0,28,28,99999,0,0,2485,0.168,4.704,0.5,0.5
248,0,6,0,118,0,0,0,180,180,99999,0,0,2486,0.1,18.0,0.5,0.5
248,0,7,0,198,0,0,0,288,288,99999,0,0,2487,0.07,20.16,0.5,0.5
248,0,8,0,42,0,0,0,30,30,99999,0,0,2488,0.454,13.62,0.4,0.4
248,0,9,0,176,0,0,0,36,36,99999,0,0,2489,0.375,13.5,0.5,0.5
249,0,0,0,119,0,0,0,74,74,99999,0,0,2490,0.2,14.8,0.5,0.5
249,0,1,0,70,0,0,0,24,24,99999,0,0,2491,0.437,10.488,0.5,0.5
249,0,2,0,18,0,0,0,30,30,99999,0,0,2492,0.333,9.99,0.4,0.4
249,0,3,0,135,0,0,0,96,96,99999,0,0,2493,0.716,68.736,0.5,0.5
249,0,4,0,42,0,0,0,30,30,99999,0,0,2494,0.454,13.62,0.4,0.4
249,0,5,0,16,0,0,0,12,12,99999,0,0,2495,0.301,3.612,0.4,0.4
249,0,6,0,123,0,0,0,20,20,99999,0,0,2496,0.28,5.6,0.5,0.5
249,0,7,0,79,0,0,0,24,24,99999,0,0,2497,0.429,10.296,0.5,0.5
249,0,8,0,249,0,0,0,12,12,99999,0,0,2498,5.442,65.304,0.6,0.6
249,0,9,0,136,0,0,0,48,48,99999,0,0,2499,0.208,9.984,0.5,0.5
250,0,0,0,80,0,0,0,32,32,99999,0,0,2500,0.468,14.976,0.5,0.5
250,0,1,0,437,0,0,0,32,32,99999,0,0,2501,2.209,70.688,0.6,0.6
250,0,2,0,63,0,0,0,70,70,99999,0,0,2502,0.181,12.67,0.5,0.5
250,0,3,0,328,0,0,0,312,312,99999,0,0,2503,0.275,85.8,0.6,0.6
250,0,4,0,147,0,0,0,384,384,99999,0,0,2504,0.276,105.984,0.5,0.5
250,0,5,0,39,0,0,0,360,360,99999,0,0,2505,0.276,99.36,0.4,0.4
250,0,6,0,69,0,0,0,48,48,99999,0,0,2506,0.176,8.448,0.5,0.5
250,0,7,0,466,0,0,0,16,16,99999,0,0,2507,0.381,6.096,0.6,0.6
250,0,8,0,11,0,0,0,264,264,99999,0,0,2508,0.282,74.448,0.4,0.4
250,0,9,0,73,0,0,0,120,120,99999,0,0,2509,0.624,74.88,0.5,0.5
251,0,0,0,363,0,0,0,10,10,99999,0,0,2510,6.4,64.0,0.6,0.6
251,0,1,0,113,0,0,0,11,11,99999,0,0,2511,6.02,66.22,0.5,0.5
251,0,2,0,285,0,0,0,18,18,99999,0,0,2512,2.133,38.394,0.6,0.6
251,0,3,0,127,0,0,0,192,192,99999,0,0,2513,0.398,76.416,0.5,0.5
251,0,4,0,419,0,0,0,72,72,99999,0,0,2514,0.217,15.624,0.6,0.6
251,0,5,0,307,0,0,0,312,312,99999,0,0,2515,0.275,85.8,0.6,0.6
251,0,6,0,159,0,0,0,336,336,99999,0,0,2516,0.245,82.32,0.5,0.5
251,0,7,0,454,0,0,0,27,27,99999,0,0,2517,2.0,54.0,0.6,0.6
251,0,8,0,330,0,0,0,36,36,99999,0,0,2518,0.383,13.788,0.6,0.6
251,0,9,0,99,0,0,0,24,24,99999,0,0,2519,2.228,53.472,0.5,0.5
252,0,0,0,183,0,0,0,288,288,99999,0,0,2520,0.241,69.408,0.5,0.5
252,0,1,0,85,0,0,0,24,24,99999,0,0,2521,0.392,9.408,0.5,0.5
252,0,2,0,152,0,0,0,12,12,99999,0,0,2522,0.708,8.496,0.5,0.5
252,0,3,0,490,0,0,0,27,27,99999,0,0,2523,3.0,81.0,0.6,0.6
252,0,4,0,66,0,0,0,72,72,99999,0,0,2524,0.233,16.776,0.5,0.5
252,0,5,0,18,0,0,0,30,30,99999,0,0,2525,0.333,9.99,0.4,0.4
252,0,6,0,15,0,0,0,12,12,99999,0,0,2526,0.367,4.404,0.4,0.4
252,0,7,0,313,0,0,0,12,12,99999,0,0,2527,0.375,4.5,0.6,0.6
252,0,8,0,280,0,0,0,24,24,99999,0,0,2528,0.264,6.336,0.6,0.6
252,0,9,0,155,0,0,0,54,54,99999,0,0,2529,0.286,15.444,0.5,0.5
253,0,0,0,42,0,0,0,30,30,99999,0,0,2530,0.454,13.62,0.4,0.4
253,0,1,0,1,0,0,0,72,72,99999,0,0,2531,0.125,9.0,0.4,0.4
253,0,2,0,289,0,0,0,240,240,99999,0,0,2532,0.047,11.28,0.6,0.6
253,0,3,0,45,0,0,0,72,72,99999,0,0,2533,0.125,9.0,0.4,0.4
253,0,4,0,54,0,0,0,336,336,99999,0,0,2534,0.274,92.064,0.5,0.5
253,0,5,0,12,0,0,0,8,8,99999,0,0,2535,0.306,2.448,0.4,0.4
253,0,6,0,78,0,0,0,240,240,99999,0,0,2536,0.37,88.8,0.5,0.5
253,0,7,0,405,0,0,0,77,77,99999,0,0,2537,0.2,15.4,0.6,0.6
253,0,8,0,443,0,0,0,720,720,99999,0,0,2538,0.142,102.24,0.6,0.6
253,0,9,0,232,0,0,0,27,27,99999,0,0,2539,6.0,162.0,0.6,0.6
254,0,0,0,188,0,0,0,12,12,99999,0,0,2540,1.147,13.764,0.5,0.5
254,0,1,0,293,0,0,0,264,264,99999,0,0,2541,0.375,99.0,0.6,0.6
254,0,2,0,191,0,0,0,264,264,99999,0,0,2542,0.283,74.712,0.5,0.5
254,0,3,0,27,0,0,0,336,336,99999,0,0,2543,0.267,89.712,0.4,0.4
254,0,4,0,433,0,0,0,48,48,99999,0,0,2544,1.356,65.088,0.6,0.6
254,0,5,0,443,0,0,0,720,720,99999,0,0,2545,0.142,102.24,0.6,0.6
254,0,6,0,211,0,0,0,336,336,99999,0,0,2546,0.212,71.232,0.6,0.6
254,0,7,0,26,0,0,0,360,360,99999,0,0,2547,0.274,98.64,0.4,0.4
254,0,8,0,152,0,0,0,12,12,99999,0,0,2548,0.708,8.496,0.5,0.5
254,0,9,0,9,0,0,0,180,180,99999,0,0,2549,0.1,18.0,0.4,0.4
255,0,0,0,429,0,0,0,72,72,99999,0,0,2550,1.008,72.576,0.6,0.6
255,0,1,0,277,0,0,0,96,96,99999,0,0,2551,0.668,64.128,0.6,0.6
255,0,2,0,137,0,0,0,30,30,99999,0,0,2552,0.454,13.62,0.5,0.5
255,0,3,0,26,0,0,0,360,360,99999,0,0,2553,0.274,98.64,0.4,0.4
255,0,4,0,359,0,0,0,96,96,99999,0,0,2554,0.608,58.368,0.6,0.6
255,0,5,0,12,0,0,0,8,8,99999,0,0,2555,0.306,2.448,0.4,0.4
255,0,6,0,261,0,0,0,192,192,99999,0,0,2556,0.408,78.336,0.6,0.6
255,0,7,0,27,0,0,0,336,336,99999,0,0,2557,0.267,89.712,0.4,0.4
255,0,8,0,492,0,0,0,216,216,99999,0,0,2558,0.358,77.328,0.6,0.6
